geoid,name,total_population,prop_less_than_hs,prop_hs_grad,prop_some_college_associates,prop_bachelors_higher,prop_18_to_24,prop_65_years_older,prop_white,prop_black,prop_hispanic,poverty_rate,unemployment_rate,male_ratio_per_100_females,median_age,median_income,gini,median_housing_costs,prop_foreign_born_citizen,prop_undocumented,land_area,population_density
1021,"Chilton County, Alabama",45140,0.13434396236278098,0.5245687401986409,0.3342916884474647,0.006795608991113434,0.0847585290208241,0.16847585290208242,0.8128710677891006,0.09430660168365086,0.05106335844040762,0.14226849800620292,0.0530093870789619,95.5,39.9,62471,0.4211,700,0.04073992024811697,0.024213557820115198,700.8,64.412100456621
1023,"Choctaw County, Alabama",12669,0.1301558203483043,0.45279560036663613,0.39321723189734187,0.02383134738771769,0.0861157155260873,0.2328518430815376,0.5667377062120136,0.3995579761622859,0.006709290393874813,0.1884915936538006,0.05208115457017361,89.4,46.7,43299,0.4675,481,0.004420238377141053,0.002604783329386692,920.91,13.757044662344855
1025,"Clarke County, Alabama",23058,0.21697154471544716,0.36585365853658536,0.3511178861788618,0.06605691056910569,0.08534998698933126,0.20383381039118745,0.5144418423106948,0.4549397172347992,0.010842223956978056,0.2200104085349987,0.12445633991301439,91.7,42.7,47549,0.529,601,0.007893139040680024,0.0043802584786191345,1252.6,18.40811112885199
1027,"Clay County, Alabama",14209,0.20385232744783308,0.4590690208667737,0.30658105939004815,0.030497592295345103,0.08769090013371807,0.20824829333521008,0.815046801323105,0.12597649377155323,0.026673235273418257,0.17172214793440777,0.05713767458733902,95.2,43.9,48074,0.48,474,0.006474769512280949,0.0015483144485889226,606.05,23.445260292055114
1029,"Cleburne County, Alabama",15144,0.16292134831460675,0.45224719101123595,0.34925093632958804,0.035580524344569285,0.0705229793977813,0.19638140517696778,0.9263074484944532,0.02713946117274168,0.02496038034865293,0.12750924458531432,0.026009582477754964,99.8,42.2,51553,0.4724,617,0.013932910723718965,0.006999471737982039,561.06,26.991765586568285
1031,"Coffee County, Alabama",53559,0.17493653357950611,0.3951073159473806,0.34133394876528966,0.08862220170782367,0.08090143579977221,0.17111969977034672,0.7250695494688101,0.16798297204951548,0.03835023058682948,0.1604212177225116,0.04487521003237572,98.9,39.2,62199,0.4354,873,0.03939580649377322,0.02195709404581863,680.52,78.70305060835831
1033,"Colbert County, Alabama",57270,0.14423508299685958,0.37617765814266485,0.42620008972633466,0.05338716913414087,0.07784180199057097,0.1999825388510564,0.7804784354810547,0.1603806530469705,0.029334730225248823,0.1571154181945172,0.03401642432004822,95.1,42,56149,0.4488,778,0.017251615156277284,0.01141959140911472,623.66,91.8288811211237
1035,"Conecuh County, Alabama",11576,0.37167070217917675,0.39709443099273606,0.23123486682808717,0,0.07135452660677263,0.23445058742225294,0.49680373185901866,0.48470974429854874,0.002505183137525916,0.18331029716655148,0.043533604887983704,95,46.2,39888,0.4639,491,0.0082930200414651,0.0010366275051831375,852.58,13.577611485139224
1037,"Coosa County, Alabama",10329,0.2909967845659164,0.387459807073955,0.25562700964630225,0.06591639871382636,0.06021880143285894,0.24426372349695033,0.6640526672475554,0.3020621550972989,0.02023429179978701,0.10668990221705876,0.04345703125,105.6,50.2,52279,0.4216,550,0.004550295285119566,0.00445348049181915,666.41,15.499467294908541
1039,"Covington County, Alabama",37542,0.19316596931659694,0.46234309623430964,0.29463040446304045,0.049860529986053,0.07639443822918332,0.2174897448191359,0.8365031165095094,0.1226892547014011,0.01041500186457834,0.18435352405306057,0.054809074432847944,94.5,42.9,48772,0.4908,586,0.01153374886793458,0.007458313355708273,1043.95,35.96149240864026
1041,"Crenshaw County, Alabama",13205,0.14175506268081003,0.5342333654773385,0.29990356798457085,0.024108003857280617,0.07853085952290799,0.1977281332828474,0.7107913669064748,0.2316546762589928,0.012419538053767512,0.145096554335479,0.06045156591405681,95.5,42.3,48557,0.5581,509,0.02597500946611132,0.018629307080651268,610.91,21.615295215334502
1043,"Cullman County, Alabama",88284,0.16680767061477722,0.3588550479413424,0.446136491821771,0.02820078962210942,0.08033165692537719,0.18782565357256129,0.9183657287843777,0.010873997553350551,0.04240859045806715,0.12872094603778714,0.04338968252043365,98.6,41.4,58119,0.4425,761,0.0231865343663631,0.01594852974491414,754.86,116.9541371910023
1045,"Dale County, Alabama",49455,0.12852233676975944,0.3713631156930126,0.397709049255441,0.10240549828178694,0.08826205641492266,0.17506824385805278,0.7040137498736225,0.21061571125265394,0.030795672833889395,0.17124658780709737,0.06982167352537723,97.9,37.7,52813,0.4432,723,0.03364674957031645,0.015852795470629864,562.72,87.88562695479101
1047,"Dallas County, Alabama",38326,0.16585956416464892,0.4424939467312349,0.37621065375302665,0.015435835351089588,0.08620779627406983,0.19412409330480615,0.27746177529614363,0.6905755883734279,4.1747116839743254e-4,0.26692062829410845,0.09143254872184257,87.6,40.4,37180,0.4894,628,0.012132755831550384,0.009627928821165789,993.46,38.578302095705915
1049,"DeKalb County, Alabama",71680,0.15140673280208164,0.4163278581883233,0.3613595706618962,0.07090583834769881,0.08578404017857143,0.17262834821428572,0.8245256696428571,0.01455078125,0.11121651785714286,0.19881417410714286,0.039160752085668035,100,39.6,47920,0.4555,627,0.07361886160714286,0.06012834821428571,778.71,92.04967189325936
1051,"Elmore County, Alabama",87694,0.14686882003955173,0.42860909690177984,0.3931443638760712,0.031377719182597234,0.08649394485369581,0.15774169270417587,0.7385796063584738,0.2084065044358793,0.01891805596734098,0.09106666362578968,0.04095201387550588,95.1,38.9,73258,0.4189,988,0.020617145984902045,0.013364654366319246,657.26,133.42360709612635
1053,"Escambia County, Alabama",36755,0.16998986143967557,0.4389996620479892,0.35755322744170326,0.03345724907063197,0.08050605359814991,0.18582505781526323,0.6192898925316284,0.30303360087062986,0.0106924227996191,0.2026663039042307,0.09196609932058555,101.1,40.5,41153,0.4673,580,0.0073187321452863555,6.801795674057951e-4,953.04,38.56606228489885
1055,"Etowah County, Alabama",103348,0.1514936828433109,0.3382925965285158,0.4634549533593104,0.04675876726886291,0.08194643340945156,0.19431435538181677,0.7794538839648566,0.15214614699849055,0.035743313852227426,0.15622943840229128,0.06009625532992781,94.2,41.9,52177,0.4556,706,0.023764368928281147,0.012636916050625073,548.81,188.3128951731929
1057,"Fayette County, Alabama",16297,0.15491974877878575,0.3935799023028611,0.4515003489183531,0,0.08793029391912623,0.21237037491562866,0.8423022642204087,0.12726268638399704,0.004233908081241946,0.21740197582377124,0.0963855421686747,96.3,43.7,45650,0.4876,526,0.007424679388844573,7.976928269006566e-4,629.38,25.89373669325368
1059,"Franklin County, Alabama",32011,0.13978102189781022,0.4058394160583942,0.3872262773722628,0.06715328467153285,0.08559557652057105,0.1705351285495611,0.7763893661553841,0.04248539564524695,0.15872668770110274,0.1638811658492393,0.03827204569796501,100.8,39.3,47359,0.4441,572,0.08653275436568679,0.052013370403923655,646.55,49.51047869460986
1061,"Geneva County, Alabama",26647,0.18186783178590935,0.4478427089022392,0.3347897323866739,0.0354997269251775,0.06871317596727587,0.2031748414455661,0.8391188501519871,0.09276841670732165,0.03246144031223027,0.20565166810522761,0.03839395536812511,95.8,43.6,47608,0.4363,608,0.01756295267759973,0.009194280782076781,578.96,46.025632168025425
1063,"Greene County, Alabama",7706,0.22994652406417113,0.2994652406417112,0.44563279857397503,0.024955436720142603,0.07280041526083571,0.23669867635608616,0.1729820918764599,0.818193615364651,0.0015572281339216196,0.32494160394497795,0.045012165450121655,92.7,41.1,32796,0.4702,479,0.0133662081494939,2.595380223202699e-4,659.99,11.675934483855816
1065,"Hale County, Alabama",14742,0.2301223241590214,0.43730886850152906,0.33256880733944955,0,0.08872608872608873,0.19692036358703024,0.3841405508072175,0.567969067969068,0.018925518925518924,0.24508207841541174,0.07624534056252118,90.9,40.5,35851,0.5119,568,0.006240672907339574,0.0018315018315018315,656.52,22.454761469566808
1067,"Henry County, Alabama",17282,0.14119601328903655,0.44933554817275745,0.3554817275747508,0.05398671096345515,0.0696678625159125,0.2287351001041546,0.7055896308297651,0.2531535701886356,0.017995602360837866,0.15090845966901978,0.05323685230649955,92.5,44.6,58395,0.4655,634,0.008968869343825946,0.00225668325425298,568.38,30.40571448678701
1069,"Houston County, Alabama",107040,0.1336131514515565,0.4235746764603008,0.391045820216859,0.051766351871283665,0.08012892376681614,0.18170777279521674,0.6657324364723468,0.2724775784753363,0.024635650224215246,0.17636397608370702,0.04969188138467265,93,40.4,55064,0.4833,844,0.02545777279521674,0.012481315396113602,581.71,184.00921421326777
1071,"Jackson County, Alabama",52618,0.17499365965001268,0.45701242708597517,0.3479584073040832,0.02003550595992899,0.07493633357406211,0.20557603861796345,0.8971834733361207,0.03289748755178836,0.025124482116386026,0.18396746360561025,0.060405156537753225,96.8,43,46748,0.4574,611,0.016401231517731575,0.008799270211714623,1126.82,46.696011785378325
1073,"Jefferson County, Alabama",672265,0.1071251736970723,0.3283872925617723,0.42984235493299683,0.13464517880815857,0.09313142882643005,0.16325556142295078,0.5033342506303318,0.4272169456984969,0.03211382416160294,0.15454322328248532,0.0538108835569258,90.7,37.9,63595,0.5049,1084,0.0392077528950637,0.025045183075126626,1123.87,598.1697171381032
1075,"Lamar County, Alabama",13885,0.10362694300518134,0.4072538860103627,0.47150259067357514,0.017616580310880828,0.06949945984875765,0.22146200936262153,0.8579762333453367,0.10997479294202377,0.007202016564638099,0.15174648901692475,0.050052872752908,99.6,44.2,49565,0.4259,489,0.006697875405113431,0.0028808066258552397,605.51,22.93108288880448
1077,"Lauderdale County, Alabama",94329,0.05334955252411157,0.31158223998609785,0.5411417151794248,0.0939264923103658,0.12200913822896459,0.2011788527388184,0.84377020852548,0.09877132165081788,0.02509302547466845,0.12920734874746898,0.03612537630600319,93.2,40.8,56081,0.4618,726,0.02349224522681254,0.016463653807418717,718.84,131.22391630960993
1079,"Lawrence County, Alabama",33116,0.1678832116788321,0.46147607461476076,0.3195458231954582,0.051094890510948905,0.07446551515883561,0.18568063775818336,0.7676349800700568,0.10179369489068728,0.02225510327334219,0.15648025123807224,0.02964052974563801,96.9,42.7,54786,0.4483,621,0.011082256311148689,0.006884889479405725,718.13,46.114213303997886
1081,"Lee County, Alabama",175126,0.0704381762223562,0.24850080908715932,0.5698511914205032,0.11120982326998129,0.17996756620947205,0.12653746445416442,0.6866770211162249,0.2247695944634149,0.022355332731861632,0.17703253657366697,0.03747303254854141,98,33,59288,0.513,983,0.05711316423603577,0.03476925185295159,615.61,284.47556082584754
1083,"Limestone County, Alabama",104199,0.15120570866141733,0.3090551181102362,0.4664124015748031,0.0733267716535433,0.07800458737607846,0.15377306883943223,0.7681455676158121,0.1316135471549631,0.04364725189301241,0.10832157698250464,0.04137876102670304,101.1,40.2,80146,0.4272,946,0.0380425915795737,0.01662204051862302,607.12,171.62834365529056
1085,"Lowndes County, Alabama",10153,0.15096481271282633,0.5368898978433598,0.21452894438138478,0.09761634506242906,0.08677238254703043,0.19373584162316557,0.24554318920516105,0.7488427065891855,0.0021668472372697724,0.2513542795232936,0.07482656095143707,91.2,41.7,33125,0.5197,680,0.007977937555402345,0.005614104205653501,725.09,14.002399702105945
1087,"Macon County, Alabama",19198,0.05363614399613433,0.22879922686639284,0.6851896593380044,0.032374969799468474,0.21559537451817898,0.20226065215126576,0.16319408271694968,0.7887279924992187,0.024794249400979268,0.21497030940722991,0.12360788153224819,85.8,37.8,41206,0.4853,643,0.011824148348786333,0.00885508907177831,613.29,31.303298602618664
1089,"Madison County, Alabama",389781,0.08233957978421351,0.30287543234732334,0.46951628723349337,0.1452687006349698,0.09939427524686939,0.15369143185532388,0.653749156577668,0.24475282273892263,0.03556612559360256,0.10375056762643638,0.0420649623317278,97,38.5,78058,0.4695,1067,0.055053991856965835,0.02701003897060144,812.89,479.50030139379254
1091,"Marengo County, Alabama",19180,0.15111838516093834,0.37424986361156576,0.43753409710856517,0.03709765411893071,0.09556830031282586,0.19906152241918665,0.4538581856100104,0.5083420229405631,0.01543274244004171,0.2118352450469239,0.02817983860637889,90.3,41.7,42975,0.5163,585,0.014442127215849844,0.006725755995828989,982.92,19.513286940951453
1093,"Marion County, Alabama",29203,0.15894039735099338,0.3766004415011038,0.38675496688741723,0.07770419426048565,0.07756052460363662,0.20936205184398862,0.913365065233024,0.038112522686025406,0.02739444577611889,0.16118207033523954,0.06460991762235503,98.8,44,49743,0.4443,555,0.010444132452145328,0.0045200835530596175,743.62,39.27140206019203
1095,"Marshall County, Alabama",97923,0.16416819012797074,0.3870810481413772,0.38878732480195005,0.05996343692870201,0.08379032505131583,0.17241097597091593,0.8577249471523544,0.02804244151016615,0.07708097178395269,0.1633119900329851,0.0380424703264095,98.9,38.8,58272,0.4567,767,0.07147452590300542,0.05086649714571653,623.21,157.12681118724024
1097,"Mobile County, Alabama",413878,0.13084903662926106,0.38140482744018633,0.41115286893923353,0.07659326699131908,0.09129260313425695,0.16685110104910142,0.566971426362358,0.3625971904764206,0.023361956905174956,0.1724010457187867,0.058634256678188564,92.3,38.2,55352,0.4694,967,0.031876543329193624,0.014745891301301349,1644.14,251.72917148174727
1099,"Monroe County, Alabama",19816,0.14836022904737117,0.5491931285788652,0.27798021863612704,0.024466423737636647,0.0969418651594671,0.20998183286233346,0.5371921679450948,0.42309245054501415,0.001968106580540977,0.22567622123536535,0.12039106145251396,97,43.7,39965,0.4773,561,0.0044408558740411785,0.0020185708518368995,1034.62,19.152925711855563
1101,"Montgomery County, Alabama",228132,0.10635787633821281,0.38680358313305657,0.41800305877212146,0.08883548175660913,0.1003147300685568,0.15620342608665158,0.32754282608314483,0.5907237914891379,0.025774551575403714,0.18794820542492943,0.0661364859598003,89.4,36.9,56707,0.495,998,0.04841495274665544,0.030460435186646328,799.81,285.2327427764094
1103,"Morgan County, Alabama",123102,0.13247735642480343,0.4780531501940878,0.34398327859062405,0.04548621479048472,0.08161524589364917,0.17919286445386753,0.7640493249500414,0.13509934850774155,0.06432876801351725,0.13467693457458044,0.041838313257200464,98.1,40.6,61588,0.4491,780,0.051388279638023754,0.0377085668794983,599.09,205.4816471648667
1105,"Perry County, Alabama",8479,0.007283321194464676,0.32629278951201746,0.6598689002184996,0.0065549890750182084,0.16192947281519046,0.20485906356881708,0.2843495695247081,0.7081023705625663,0.001533199669772379,0.2922514447458427,0.15601023017902813,85.7,41.8,32332,0.3953,457,0.006132798679089516,0.0054251680622714946,724.13,11.709223481971469
1107,"Pickens County, Alabama",18925,0.12380952380952381,0.34464285714285714,0.4303571428571429,0.10119047619047619,0.08877146631439894,0.19402906208718626,0.5749009247027741,0.3966182298546896,0.010515191545574636,0.20417437252311757,0.05269591199239441,93.6,42.9,45339,0.4814,537,0.041268163804491415,0.03466314398943197,890.1,21.261655993708573
1109,"Pike County, Alabama",32997,0.06484416270470153,0.283148441627047,0.573824617010037,0.07818277865821448,0.22947540685516865,0.15325635663848228,0.5660514592235658,0.372821771676213,0.015243810043337273,0.21947449768160743,0.0493631669535284,92.4,31.1,42616,0.5191,746,0.039791496196623935,0.027063066339364186,672.15,49.09172059808079
1111,"Randolph County, Alabama",22179,0.15015479876160992,0.26006191950464397,0.5572755417956656,0.032507739938080496,0.08737995401055051,0.20889129356598585,0.7695567879525678,0.18950358447179766,0.016321745795572388,0.19284007394382074,0.03245367770915216,94.7,44.1,49879,0.4697,585,0.015149465710807521,0.007304206681996483,584.15,37.9679876743987
1113,"Russell County, Alabama",58849,0.21821198921385604,0.41775565235428336,0.2901887575191869,0.07384360091267372,0.08192152797838535,0.1490084793284508,0.4693707624598549,0.4487756801305035,0.03762170979965675,0.21777770225492363,0.061489178842097036,91.5,37.2,47420,0.4664,864,0.029363285697293073,0.011011232136484903,647.44,90.8949091807735
1115,"St. Clair County, Alabama",91719,0.2160759305946908,0.3400563547382471,0.3827673142518167,0.06110040041524544,0.07351802788953216,0.17395523283071118,0.8522661607736673,0.09796225427664933,0.022089207252586705,0.10669545023386648,0.0427235401459854,99.2,41,73218,0.4081,981,0.01455532659536192,0.0056694905090548305,653.66,140.31606645656765
1117,"Shelby County, Alabama",223916,0.12859225322782175,0.3277280299875052,0.42024156601416074,0.12343815077051229,0.08578216831311741,0.16158291502170458,0.7804355204630308,0.13003983636720914,0.042922345879704886,0.06734668357777024,0.031162774865545646,95.2,40,90618,0.4441,1272,0.04988924418085353,0.02604548134121724,809.6,276.57608695652175
1119,"Sumter County, Alabama",12196,0.031114612051988972,0.3068137061835368,0.6325324931075227,0.029539188656951557,0.20818301082322072,0.18604460478845522,0.25491964578550347,0.7226139717940309,0.009019350606756314,0.26935060675631356,0.08153681963713981,84.5,35.8,31726,0.4823,555,0.011807149885208265,0.009511315185306658,913.35,13.353041002901406
1121,"Talladega County, Alabama",81105,0.15372401847575057,0.39867205542725176,0.40502309468822173,0.042580831408775985,0.08542013439368719,0.18575920103569446,0.6311078231921583,0.3192528204179767,0.01663276000246594,0.17799149250970964,0.08343760664315777,94.4,42.1,52457,0.4797,733,0.018679489550582577,0.01281055421983848,760.32,106.67219065656565
1123,"Tallapoosa County, Alabama",41251,0.1671741778319123,0.49756394640682094,0.3102923264311815,0.024969549330085262,0.07961019126809048,0.2225643014714795,0.6912802113888148,0.2656178032047708,0.021211606991345663,0.16547477636905772,0.10398991057096996,94.3,45.2,53282,0.4892,650,0.017066252939322683,0.01052095706770745,766.3,53.831397624951066
1125,"Tuscaloosa County, Alabama",231558,0.052189505473763685,0.2969516798791997,0.5549263873159683,0.09593242733106833,0.1830383748348146,0.13632437661406646,0.621395071645117,0.32053308458356006,0.02442584579241486,0.1572478601473497,0.055162125550849636,93.4,32.8,61645,0.4713,1026,0.03528705551093031,0.02110486357629622,1352.03,171.26690975791956
1127,"Walker County, Alabama",64978,0.17360060514372164,0.35079425113464446,0.4428895612708018,0.03271558245083207,0.08138139062451907,0.19642032687986702,0.8857613346055588,0.059866416325525564,0.02908676782911139,0.16062359567853735,0.056645835617439605,97.8,41.8,52987,0.4543,588,0.011234571701191172,0.008341284742528241,805.36,80.68193106188536
1129,"Washington County, Alabama",15434,0.06100342075256556,0.4635119726339795,0.4532497149372862,0.022234891676168756,0.1136451989114941,0.19768044576908125,0.6672281974860698,0.23376959958533108,0.001295840352468576,0.15647272256058053,0.06324044718838645,98.6,43.7,51184,0.4965,510,0.007386290009070882,0.0010366722819748608,1088.62,14.177582627546803
1131,"Wilcox County, Alabama",10441,0.40102564102564103,0.28717948717948716,0.2953846153846154,0.01641025641025641,0.09338185997509817,0.207738722344603,0.2754525428598793,0.7018484819461738,0,0.2619480892634805,0.10704751735184197,88.2,41.1,38208,0.4578,526,0.005171918398620821,0.0029690642658749163,907.54,11.504727064371819
1133,"Winston County, Alabama",23655,0.2377136752136752,0.4497863247863248,0.29113247863247865,0.021367521367521368,0.07913760304375396,0.21712111604311984,0.932149651236525,0.011118156837877827,0.029465229338406257,0.1782709786514479,0.044132005467682096,98.9,45.4,49494,0.4547,619,0.01893891354893257,0.013739167195096174,631.9,37.43472068365248
2013,"Aleutians East Borough, Alaska",3407,0.0380952380952381,0.38095238095238093,0.3968253968253968,0.18412698412698414,0.09245670678015849,0.11623128852362782,0.16906369239800412,0.05371294393894922,0.10859994129732903,0.12591722923393014,0.04389233954451346,161.1,41.6,79961,0.3727,821,0.3234517170531259,0.23187555033754037,15011.77,0.22695524911452813
2016,"Aleutians West Census Area, Alaska",5219,0.16560509554140126,0.3970276008492569,0.3673036093418259,0.07006369426751592,0.090247173788082,0.06303889634029508,0.25981988886759916,0.03851312511975474,0.117072236060548,0.09158842690170531,0.029721696838692246,200.8,39.2,100662,0.3254,1767,0.44031423644376316,0.2559877371143897,14114.7,0.36975635330541917
2020,"Anchorage Municipality, Alaska",290674,0.10477941176470588,0.4554661487236404,0.3806534406215316,0.05910099889012209,0.0991901580464713,0.11961166117368599,0.5917419514645272,0.05321769404900335,0.0492510510055939,0.0943152810364876,0.04851699691876049,105.4,34.5,95731,0.4291,1650,0.1082759379923901,0.03778803745777056,1961.51,148.18889528985324
2050,"Bethel Census Area, Alaska",18538,0.3517206477732793,0.4605263157894737,0.17560728744939272,0.012145748987854251,0.10659186535764376,0.07740856618836983,0.09051677635127846,0.011597799115330673,0.00933218254396375,0.2473837522925882,0.16090053421521242,114.8,28.7,64094,0.4603,739,0.022494335958571584,0.008199374258280288,45954.59,0.4033982242035018
2060,"Bristol Bay Borough, Alaska",854,0.14545454545454545,0.32727272727272727,0.32727272727272727,0.2,0.06440281030444965,0.12646370023419204,0.4531615925058548,0.00351288056206089,0.0468384074941452,0.07728337236533958,0.02666666666666667,134,36.4,94167,0.4087,1051,0.09250585480093677,0.04566744730679157,917.61,0.930678610738767
2063,"Chugach Census Area, Alaska",7000,0.25,0.46557971014492755,0.22644927536231885,0.057971014492753624,0.07885714285714286,0.13214285714285715,0.7164285714285714,0.016142857142857143,0.06371428571428571,0.04842857142857143,0.0852374839537869,113.2,37.8,83068,0.3721,1263,0.08114285714285714,0.05185714285714286,NA,NA
2066,"Copper River Census Area, Alaska",2614,0.16793893129770993,0.3893129770992366,0.44274809160305345,0,0.05011476664116297,0.1717674062739097,0.5298393267023719,3.8255547054322876e-4,0.05891354246365723,0.11055853098699311,0.06393442622950819,113.2,43.1,70606,0.4125,754,0.013771996939556235,0.006885998469778117,NA,NA
2068,"Denali Borough, Alaska",2101,0.03225806451612903,0.4967741935483871,0.33548387096774196,0.13548387096774195,0.0737743931461209,0.14088529271775346,0.7572584483579248,0.02284626368396002,0.02617801047120419,0.07139457401237506,0.018322762508809022,207.2,44.4,87292,0.3805,731,0.09519276534983341,0.05140409328891004,0,Inf
2070,"Dillingham Census Area, Alaska",4854,0.23251028806584362,0.5411522633744856,0.2139917695473251,0.012345679012345678,0.10012360939431397,0.11701689328388958,0.1596621343222085,0.015657189946435928,0.0035022661722290895,0.157601977750309,0.11319890009165903,105.5,30.7,69412,0.4092,781,0.032138442521631644,0.013391017717346519,20613.12,0.2354810916542474
2090,"Fairbanks North Star Borough, Alaska",96299,0.07606338615512928,0.3876563803169308,0.4596330275229358,0.07664720600500417,0.12450804265880228,0.1176855419059388,0.7136730391800538,0.041319224498696766,0.05100779862719239,0.06600276223013739,0.047199339439675865,118.8,32.1,81655,0.4242,1411,0.05289774556329765,0.024693922055265372,7443.68,12.93701502482643
2100,"Haines Borough, Alaska",2079,0,0.7741935483870968,0.22580645161290322,0,0.014911014911014911,0.21596921596921598,0.809042809042809,0,0.003367003367003367,0.0582010582010582,0.04275534441805225,107.9,46.2,68276,0.4181,894,0.044733044733044736,0.025974025974025976,2754.1,0.7548745506699104
2105,"Hoonah-Angoon Census Area, Alaska",2329,0.12154696132596685,0.5138121546961326,0.3149171270718232,0.049723756906077346,0.07771575783598111,0.24001717475311293,0.5315586088449978,0.0038643194504079004,0.035208243881494204,0.11550021468441392,0.1398243045387994,126.3,50,62344,0.4693,512,0.0249033920137398,0.013310433662516101,17500.23,0.1330839651821719
2110,"Juneau City and Borough, Alaska",32108,0.1277602523659306,0.4349369085173502,0.38446372239747634,0.0528391167192429,0.07898343092064283,0.14775133923009842,0.6398093932976205,0.010744985673352435,0.050953033511897346,0.06777127195714464,0.04356526213481219,105.2,39,95711,0.4037,1560,0.08477637971845023,0.02572567584402641,3081.12,10.420885911616555
2122,"Kenai Peninsula Borough, Alaska",59235,0.12776793622674934,0.5055358724534986,0.3283879539415412,0.038308237378210805,0.07623871022199713,0.1857854309107791,0.795998987085338,0.007157930277707437,0.03776483497931966,0.12264708364986916,0.07200526065831293,110.4,41.2,76272,0.454,1061,0.03671815649531527,0.014585971131932135,21664.33,2.734217951812957
2130,"Ketchikan Gateway Borough, Alaska",13910,0.09254267744833783,0.6172506738544474,0.24528301886792453,0.044923629829290206,0.08001437814521926,0.16671459381739756,0.6404744787922358,0.0065420560747663555,0.033285406182602444,0.09554277498202732,0.04012841091492777,108.3,40.6,82763,0.4376,1414,0.08957584471603164,0.02796549245147376,1743.55,7.977975968569872
